baseline_method,ci95_difference_high,ci95_difference_low,direction,focal_method,improvement_ci95_high,improvement_ci95_low,improvement_difference,mean_difference,metric,n_pairs,sample_std_difference,sem_difference
trust_fused,3.6644255958622542,-9.164425595862255,lower_better,source_memory,9.164425595862255,-3.6644255958622542,2.75,-2.75,malicious_report_replan_checks,4,4.031128874149275,2.0155644370746373
trust_fused,3.6759430482555118,-6.175943048255512,lower_better,source_memory,6.175943048255512,-3.6759430482555118,1.25,-1.25,malicious_report_path_changes,4,3.095695936834452,1.547847968417226
trust_fused,3.9308518086626973,-8.930851808662698,lower_better,source_memory,8.930851808662698,-3.9308518086626973,2.5,-2.5,fake_obstacle_replan_checks,4,4.041451884327381,2.0207259421636903
trust_fused,3.320440542509835,-5.820440542509835,lower_better,source_memory,5.820440542509835,-3.320440542509835,1.25,-1.25,fake_obstacle_path_changes,4,2.8722813232690143,1.4361406616345072
trust_fused,0.0,0.0,lower_better,source_memory,-0.0,-0.0,-0.0,0.0,false_clearance_replan_checks,4,0.0,0.0
trust_fused,0.0,0.0,lower_better,source_memory,-0.0,-0.0,-0.0,0.0,false_clearance_path_changes,4,0.0,0.0
trust_fused,1.2734801808366116,-1.7734801808366116,lower_better,source_memory,1.7734801808366116,-1.2734801808366116,0.25,-0.25,stale_reassertion_replan_checks,4,0.9574271077563381,0.47871355387816905
trust_fused,1.299228263631762,-1.299228263631762,lower_better,source_memory,1.299228263631762,-1.299228263631762,-0.0,0.0,stale_reassertion_path_changes,4,0.816496580927726,0.408248290463863
trust_fused,0.0,0.0,target_zero,source_memory,-0.0,-0.0,-0.0,0.0,benign_blocked_moves,4,0.0,0.0
trust_fused,0.5927637060625344,-0.26866593564123503,lower_better,source_memory,0.26866593564123503,-0.5927637060625344,-0.16204888521064964,0.16204888521064964,replans_per_delivery,4,0.27068159493191035,0.13534079746595518
trust_fused,0.2244066260723409,-0.1442333951638159,lower_better,source_memory,0.1442333951638159,-0.2244066260723409,-0.04008661545426251,0.04008661545426251,traffic_waits_per_delivery,4,0.11583542528973044,0.05791771264486522
trust_fused,0.0,0.0,lower_better,source_memory,-0.0,-0.0,-0.0,0.0,deadlocks_detected,4,0.0,0.0
trust_fused,0.0,0.0,target_zero,source_memory,-0.0,-0.0,-0.0,0.0,robot_overlap_violations,4,0.0,0.0
trust_fused,0.0,0.0,target_zero,source_memory,-0.0,-0.0,-0.0,0.0,intent_commit_mismatches,4,0.0,0.0
trust_fused,0.0,0.0,diagnostic,source_memory,,,,0.0,productive_replan_ratio,4,0.0,0.0
trust_fused,0.0,0.0,diagnostic,source_memory,,,,0.0,time_to_distrust_malicious_robot,4,0.0,0.0
