baseline_method,ci95_difference_high,ci95_difference_low,direction,focal_method,improvement_ci95_high,improvement_ci95_low,improvement_difference,mean_difference,metric,n_pairs,sample_std_difference,sem_difference
latest_report,0.08909609996410628,-0.12149649995849846,diagnostic,source_memory,,,,-0.016200199997196088,attacker_min_trust_mean,2,0.01171958571125385,0.008286998529124564
latest_report,0.062070425593587414,-0.07063459844736195,diagnostic,source_memory,,,,-0.004282086426887266,final_attacker_trust_mean,2,0.007385102345160659,0.005222055948019777
latest_report,1010.513701297,-69.51370129700001,higher_better,source_memory,1010.513701297,-69.51370129700001,470.5,470.5,malicious_reports_operationally_ignored,2,60.10407640085654,42.5
latest_report,-3.1468976318,-15.8531023682,lower_better,source_memory,15.8531023682,3.1468976318,9.5,-9.5,attack_induced_path_changes,2,0.7071067811865476,0.5
latest_report,-1.7274311764203758,-5.99060364960911,lower_better,source_memory,5.99060364960911,1.7274311764203758,3.859017413014743,-3.859017413014743,attack_route_penalty_mean,2,0.23724772484766923,0.16775947506086708
latest_report,-18.457878759075257,-59.84812819657124,lower_better,source_memory,59.84812819657124,18.457878759075257,39.15300347782325,-39.15300347782325,attack_route_penalty_max,2,2.303388514464335,1.6287416382849393
latest_report,-135.2310927224376,-165.1012275924689,lower_better,source_memory,165.1012275924689,135.2310927224376,150.16616015745325,-150.16616015745325,attack_route_penalty_total,2,1.6622882567796629,1.1754152986556645
latest_report,1.4683731178963753,-4.26072644683507,lower_better,source_memory,4.26072644683507,-1.4683731178963753,1.3961766644693474,-1.3961766644693474,attack_extra_path_length_mean,2,0.3188273159733676,0.22544495715227428
latest_report,-8.2937952636,-33.7062047364,lower_better,source_memory,33.7062047364,8.2937952636,21.0,-21.0,attack_extra_path_length_max,2,1.4142135623730951,1.0
latest_report,22.237228418399994,-130.23722841839998,lower_better,source_memory,130.23722841839998,-22.237228418399994,54.0,-54.0,attack_extra_path_length_total,2,8.48528137423857,5.999999999999999
latest_report,962.9142689035998,-1552.9142689035998,lower_better,source_memory,1552.9142689035998,-962.9142689035998,295.0,-295.0,steps_route_affected_by_attacker,2,140.0071426749364,98.99999999999999
latest_report,0.0157694695374584,-0.012552040445057875,diagnostic,source_memory,,,,0.0016087145462002628,recovery_start_attacker_trust_mean,2,0.0015761064910837996,0.0011144755877174894
latest_report,0.024796707350759666,-0.03906679796819861,diagnostic,source_memory,,,,-0.007135045308719473,recovery_trust_gain,2,0.003554036678789821,0.002513083436157998
latest_report,0.0,0.0,higher_better,source_memory,0.0,0.0,0.0,0.0,deliveries_during_recon,2,0.0,0.0
latest_report,28.4124094728,-22.4124094728,higher_better,source_memory,28.4124094728,-22.4124094728,3.0,3.0,deliveries_during_attack,2,2.8284271247461903,2.0
latest_report,6.8531023682,-5.8531023682,higher_better,source_memory,6.8531023682,-5.8531023682,0.5,0.5,deliveries_during_recovery,2,0.7071067811865476,0.5
latest_report,45.8248189456,-55.8248189456,lower_better,source_memory,55.8248189456,-45.8248189456,5.0,-5.0,traffic_wait_steps_during_attack,2,5.656854249492381,4.0
latest_report,401.3330397238,-348.3330397238,lower_better,source_memory,348.3330397238,-401.3330397238,-26.5,26.5,replans_during_attack,2,41.71930009000631,29.5
latest_report,9.048104411726177,-15.411339705843824,lower_better,source_memory,15.411339705843824,-9.048104411726177,3.1816176470588236,-3.1816176470588236,mean_influential_fake_cells_during_attack,2,1.3611805537841042,0.9625
latest_report,9.048104411726177,-15.411339705843824,lower_better,source_memory,15.411339705843824,-9.048104411726177,3.1816176470588236,-3.1816176470588236,attack_mean_influential_fake_cells,2,1.3611805537841042,0.9625
latest_report,0.29386808744764714,-0.490926910977059,lower_better,source_memory,0.490926910977059,-0.29386808744764714,0.0985294117647059,-0.0985294117647059,attack_fraction_samples_influenced,2,0.04367424236740442,0.03088235294117648
latest_report,-0.5759951411253741,-1.6607269334316783,lower_better,source_memory,1.6607269334316783,0.5759951411253741,1.1183610372785262,-1.1183610372785262,attack_mean_attacker_route_cost,2,0.06036587809034018,0.042685121749959976
