ci95_high,ci95_low,direction,max,mean,median,method,metric,min,n,n_missing,sample_std,sem,unit
132.50274025939999,-83.50274025939999,diagnostic,33.0,24.5,24.5,majority_vote,temporary_obstacle_path_changes,16.0,2,0,12.020815280171307,8.499999999999998,changes
0.0,0.0,diagnostic,0.0,0.0,0.0,majority_vote,robot_on_route_replan_checks,0.0,2,0,0.0,0.0,checks
0.0,0.0,diagnostic,0.0,0.0,0.0,majority_vote,robot_on_route_path_changes,0.0,2,0,0.0,0.0,changes
17.7062047364,-7.7062047364,lower_better,6.0,5.0,5.0,majority_vote,malicious_report_replan_checks,4.0,2,0,1.4142135623730951,1.0,checks
17.7062047364,-7.7062047364,lower_better,6.0,5.0,5.0,majority_vote,malicious_report_path_changes,4.0,2,0,1.4142135623730951,1.0,changes
16.7062047364,-8.7062047364,lower_better,5.0,4.0,4.0,majority_vote,fake_obstacle_replan_checks,3.0,2,0,1.4142135623730951,1.0,checks
16.7062047364,-8.7062047364,lower_better,5.0,4.0,4.0,majority_vote,fake_obstacle_path_changes,3.0,2,0,1.4142135623730951,1.0,changes
0.0,0.0,lower_better,0.0,0.0,0.0,majority_vote,false_clearance_replan_checks,0.0,2,0,0.0,0.0,checks
0.0,0.0,lower_better,0.0,0.0,0.0,majority_vote,false_clearance_path_changes,0.0,2,0,0.0,0.0,changes
1.0,1.0,lower_better,1.0,1.0,1.0,majority_vote,stale_reassertion_replan_checks,1.0,2,0,0.0,0.0,checks
1.0,1.0,lower_better,1.0,1.0,1.0,majority_vote,stale_reassertion_path_changes,1.0,2,0,0.0,0.0,changes
0.0,0.0,target_zero,0.0,0.0,0.0,majority_vote,benign_blocked_moves,0.0,2,0,0.0,0.0,moves
7.444797014740514,1.4500747801312817,lower_better,4.683333333333334,4.447435897435898,4.447435897435898,majority_vote,replans_per_delivery,4.211538461538462,2,0,0.33360935317519175,0.23589743589743595,replans/delivery
0.7118496268425638,-0.03749065248358946,lower_better,0.36666666666666664,0.3371794871794872,0.3371794871794872,majority_vote,traffic_waits_per_delivery,0.3076923076923077,2,0,0.04170116914689893,0.029487179487179466,waits/delivery
0.0,0.0,lower_better,0.0,0.0,0.0,majority_vote,deadlocks_detected,0.0,2,0,0.0,0.0,deadlocks
0.0,0.0,target_zero,0.0,0.0,0.0,majority_vote,robot_overlap_violations,0.0,2,0,0.0,0.0,violations
0.0,0.0,target_zero,0.0,0.0,0.0,majority_vote,intent_commit_mismatches,0.0,2,0,0.0,0.0,mismatches
1.0,1.0,diagnostic,1.0,1.0,1.0,majority_vote,productive_replan_ratio,1.0,2,0,0.0,0.0,ratio
2465.9307104600002,-1345.93071046,diagnostic,710.0,560.0,560.0,majority_vote,time_to_distrust_malicious_robot,410.0,2,0,212.13203435596427,150.0,steps
5755.3295164094,-3990.3295164093997,diagnostic,1266.0,882.5,882.5,majority_vote,time_to_all_benign_distrust,499.0,2,0,542.3509011700819,383.49999999999994,steps
2.0,2.0,higher_better,2.0,2.0,2.0,majority_vote,distrusted_benign_robot_count,2.0,2,0,0.0,0.0,robots
0.08664031702583139,0.0440216148413995,diagnostic,0.06700804823586815,0.06533096593361544,0.06533096593361544,majority_vote,attacker_min_trust_mean,0.06365388363136273,2,0,0.0023717525370616703,0.0016770823022527054,trust
1.4683638656484463,0.1781753636565161,diagnostic,0.8740396332677122,0.8232696146524812,0.8232696146524812,majority_vote,final_attacker_trust_mean,0.77249959603725,2,0,0.07179964888759427,0.05077001861523106,trust
0.0,0.0,higher_better,0.0,0.0,0.0,majority_vote,malicious_reports_operationally_ignored,0.0,2,0,0.0,0.0,reports
24.5593071046,-13.559307104599998,lower_better,7.0,5.5,5.5,majority_vote,attack_induced_path_changes,4.0,2,0,2.1213203435596424,1.4999999999999998,attacks
3.483794582496763,-2.538191223702577,lower_better,0.7097719601036483,0.472801679397093,0.472801679397093,majority_vote,attack_route_penalty_mean,0.23583139869053774,2,0,0.33512658485456986,0.23697028070655526,cost
49.35207510406693,-37.031662789397146,lower_better,9.559479964327664,6.1602061573348905,6.1602061573348905,majority_vote,attack_route_penalty_max,2.7609323503421166,2,0,4.807299120068803,3.3992738069927735,cost
116.4114291147007,-82.37198596214202,lower_better,24.84201860362769,17.01972157627933,17.01972157627933,majority_vote,attack_route_penalty_total,9.197424548930972,2,0,11.062398544986795,7.822297027348359,cost
1.9580292480571426,-1.672314962342857,lower_better,0.2857142857142857,0.14285714285714285,0.14285714285714285,majority_vote,attack_extra_path_length_mean,0.0,2,0,0.20203050891044214,0.14285714285714285,cells
27.4124094728,-23.4124094728,lower_better,4.0,2.0,2.0,majority_vote,attack_extra_path_length_max,0.0,2,0,2.8284271247461903,2.0,cells
